patch-size,x-offset,y-offset,distance,tally,step_sum,avg,total_steps
1,2,2,2.83,11,24,2.1818181818181817,25481
1,3,3,4.24,9,55,6.111111111111111,22445
1,4,4,5.66,8,322,40.25,28075
1,5,5,7.07,10,148,14.8,24365
1,6,6,8.49,7,42,6.0,24370
1,7,7,9.9,8,423,52.875,27469
1,8,8,11.31,6,358,59.666666666666664,25564
1,9,9,12.73,7,511,73.0,28460
1,10,10,14.14,6,60,10.0,28455
1,11,11,15.56,7,77,11.0,27107
1,12,12,16.97,9,129,14.333333333333334,27539
1,13,13,18.38,7,304,43.42857142857143,26119
1,14,14,19.8,8,411,51.375,25018
1,15,15,21.21,6,963,160.5,26745
1,16,16,22.63,7,513,73.28571428571429,27744
1,17,17,24.04,4,68,17.0,27606
1,18,18,25.46,10,808,80.8,24967
1,19,19,26.87,4,289,72.25,26985
1,20,20,28.28,4,661,165.25,29521
1,21,21,29.7,4,430,107.5,25982
1,22,22,31.11,4,164,41.0,29633
1,23,23,32.53,6,685,114.16666666666667,27444
1,24,24,33.94,2,459,229.5,25571
1,25,25,35.36,3,344,114.66666666666667,28513
1,26,26,36.77,4,332,83.0,26262
1,27,27,38.18,7,709,101.28571428571429,30879
1,28,28,39.6,2,163,81.5,28058
1,29,29,41.01,0,0,0.0,25727
1,30,30,42.43,3,387,129.0,26620
1,31,31,43.84,2,118,59.0,26595
1,32,32,45.25,1,232,232.0,30059
1,33,33,46.67,3,1533,511.0,28447
1,34,34,48.08,0,0,0.0,27287
1,35,35,49.5,1,70,70.0,27832
1,36,36,50.91,2,478,239.0,28655
1,37,37,52.33,1,37,37.0,31454
1,38,38,53.74,4,553,138.25,29122
1,39,39,55.15,3,481,160.33333333333334,31090
1,40,40,56.57,1,592,592.0,29476
1,41,41,57.98,3,260,86.66666666666667,29382
1,42,42,59.4,0,0,0.0,29076
1,43,43,60.81,2,86,43.0,27045
1,44,44,62.23,2,354,177.0,26965
1,45,45,63.64,1,165,165.0,28999
1,46,46,65.05,0,0,0.0,29378
1,47,47,66.47,1,47,47.0,29038
1,48,48,67.88,1,345,345.0,30179
1,49,49,69.3,0,0,0.0,29265
1,50,50,70.71,2,186,93.0,27456
1,51,51,72.12,0,0,0.0,28098
1,52,52,73.54,1,52,52.0,30560
1,53,53,74.95,0,0,0.0,31415
1,54,54,76.37,0,0,0.0,32230
1,55,55,77.78,0,0,0.0,28019
1,56,56,79.2,0,0,0.0,29412
1,57,57,80.61,0,0,0.0,28295
1,58,58,82.02,0,0,0.0,25078
1,59,59,83.44,0,0,0.0,27748
1,60,60,84.85,0,0,0.0,27941
1,61,61,86.27,1,61,61.0,29437
1,62,62,87.68,0,0,0.0,28024
1,63,63,89.1,1,63,63.0,31082
1,64,64,90.51,0,0,0.0,27978
1,65,65,91.92,1,65,65.0,27467
1,66,66,93.34,1,78,78.0,30625
1,67,67,94.75,0,0,0.0,27472
1,68,68,96.17,0,0,0.0,28850
1,69,69,97.58,1,125,125.0,27901
1,70,70,98.99,1,197,197.0,28450
1,71,71,100.41,0,0,0.0,28547
1,72,72,101.82,0,0,0.0,30013
1,73,73,103.24,0,0,0.0,31677
1,74,74,104.65,0,0,0.0,24576
1,75,75,106.07,0,0,0.0,31223
1,76,76,107.48,0,0,0.0,25967
1,77,77,108.89,0,0,0.0,27674
1,78,78,110.31,0,0,0.0,24626
1,79,79,111.72,0,0,0.0,30148
1,80,80,113.14,0,0,0.0,24624
1,81,81,114.55,0,0,0.0,28788
1,82,82,115.97,0,0,0.0,26925
1,83,83,117.38,0,0,0.0,30973
1,84,84,118.79,0,0,0.0,29822
1,85,85,120.21,0,0,0.0,30152
1,86,86,121.62,0,0,0.0,28613
1,87,87,123.04,0,0,0.0,26812
1,88,88,124.45,0,0,0.0,26808
1,89,89,125.87,0,0,0.0,30317
1,90,90,127.28,1,116,116.0,27532
1,91,91,128.69,0,0,0.0,26595
1,92,92,130.11,1,283,283.0,29140
1,93,93,131.52,0,0,0.0,25176
1,94,94,132.94,0,0,0.0,26671
1,95,95,134.35,1,173,173.0,30521
1,96,96,135.76,0,0,0.0,29097
1,97,97,137.18,0,0,0.0,26362
1,98,98,138.59,0,0,0.0,29047
1,99,99,140.01,0,0,0.0,32520
2,3,3,2.83,16,601,37.5625,26669
2,4,4,4.24,11,263,23.90909090909091,28939
2,5,5,5.66,19,640,33.68421052631579,21457
2,6,6,7.07,12,129,10.75,24210
2,7,7,8.49,11,80,7.2727272727272725,28765
2,8,8,9.9,16,698,43.625,23668
2,9,9,11.31,10,359,35.9,25216
2,10,10,12.73,11,383,34.81818181818182,25634
2,11,11,14.14,7,298,42.57142857142857,26570
2,12,12,15.56,7,552,78.85714285714286,26253
2,13,13,16.97,8,141,17.625,25044
2,14,14,18.38,5,66,13.2,25594
2,15,15,19.8,13,816,62.76923076923077,22170
2,16,16,21.21,5,94,18.8,26206
2,17,17,22.63,6,572,95.33333333333333,29346
2,18,18,24.04,6,221,36.833333333333336,25158
2,19,19,25.46,10,916,91.6,22689
2,20,20,26.87,15,891,59.4,26292
2,21,21,28.28,7,1068,152.57142857142858,26209
2,22,22,29.7,0,0,0.0,26632
2,23,23,31.11,2,239,119.5,26095
2,24,24,32.53,4,131,32.75,27057
2,25,25,33.94,6,841,140.16666666666666,27940
2,26,26,35.36,2,727,363.5,29023
2,27,27,36.77,3,234,78.0,27775
2,28,28,38.18,3,210,70.0,25925
2,29,29,39.6,7,1105,157.85714285714286,28386
2,30,30,41.01,3,680,226.66666666666666,27344
2,31,31,42.43,1,246,246.0,31003
2,32,32,43.84,4,1149,287.25,32089
2,33,33,45.25,3,156,52.0,27896
2,34,34,46.67,3,232,77.33333333333333,29042
2,35,35,48.08,2,1161,580.5,30144
2,36,36,49.5,4,561,140.25,27766
2,37,37,50.91,4,1048,262.0,25638
2,38,38,52.33,6,1413,235.5,25713
2,39,39,53.74,2,353,176.5,28071
2,40,40,55.15,2,286,143.0,31378
2,41,41,56.57,4,1073,268.25,26277
2,42,42,57.98,5,985,197.0,28854
2,43,43,59.4,4,391,97.75,28941
2,44,44,60.81,3,206,68.66666666666667,27204
2,45,45,62.23,6,761,126.83333333333333,24620
2,46,46,63.64,3,651,217.0,30794
2,47,47,65.05,4,548,137.0,31033
2,48,48,66.47,5,1471,294.2,27290
2,49,49,67.88,2,96,48.0,26060
2,50,50,69.3,2,874,437.0,30725
2,51,51,70.71,1,133,133.0,27648
2,52,52,72.12,5,1061,212.2,27628
2,53,53,73.54,3,347,115.66666666666667,28233
2,54,54,74.95,3,712,237.33333333333334,28224
2,55,55,76.37,2,514,257.0,25910
2,56,56,77.78,1,387,387.0,28840
2,57,57,79.2,3,1657,552.3333333333334,27378
2,58,58,80.61,0,0,0.0,27476
2,59,59,82.02,0,0,0.0,28433
2,60,60,83.44,2,440,220.0,32643
2,61,61,84.85,2,384,192.0,27935
2,62,62,86.27,1,222,222.0,29245
2,63,63,87.68,1,112,112.0,26164
2,64,64,89.1,1,93,93.0,30894
2,65,65,90.51,1,64,64.0,27117
2,66,66,91.92,2,581,290.5,27313
2,67,67,93.34,1,66,66.0,29737
2,68,68,94.75,0,0,0.0,27188
2,69,69,96.17,2,372,186.0,27599
2,70,70,97.58,0,0,0.0,29910
2,71,71,98.99,2,444,222.0,25829
2,72,72,100.41,3,1021,340.3333333333333,27783
2,73,73,101.82,0,0,0.0,28646
2,74,74,103.24,0,0,0.0,25483
2,75,75,104.65,1,323,323.0,28599
2,76,76,106.07,1,271,271.0,29488
2,77,77,107.48,0,0,0.0,29878
2,78,78,108.89,1,108,108.0,31413
2,79,79,110.31,0,0,0.0,29233
2,80,80,111.72,1,317,317.0,27641
2,81,81,113.14,1,582,582.0,30318
2,82,82,114.55,0,0,0.0,27379
2,83,83,115.97,0,0,0.0,27114
2,84,84,117.38,0,0,0.0,28846
2,85,85,118.79,0,0,0.0,32773
2,86,86,120.21,2,460,230.0,30081
2,87,87,121.62,0,0,0.0,29684
2,88,88,123.04,0,0,0.0,27315
2,89,89,124.45,0,0,0.0,29405
2,90,90,125.87,1,125,125.0,30181
2,91,91,127.28,1,131,131.0,30753
2,92,92,128.69,1,260,260.0,31044
2,93,93,130.11,0,0,0.0,31636
2,94,94,131.52,1,186,186.0,30132
2,95,95,132.94,2,473,236.5,29167
2,96,96,134.35,0,0,0.0,25264
2,97,97,135.76,0,0,0.0,29013
2,98,98,137.18,0,0,0.0,29751
2,99,99,138.59,0,0,0.0,27847
3,4,4,2.83,14,1316,94.0,21715
3,5,5,4.24,18,656,36.44444444444444,21907
3,6,6,5.66,22,1131,51.40909090909091,22074
3,7,7,7.07,15,660,44.0,27067
3,8,8,8.49,24,1334,55.583333333333336,23395
3,9,9,9.9,16,844,52.75,21909
3,10,10,11.31,12,1937,161.41666666666666,26832
3,11,11,12.73,10,552,55.2,24057
3,12,12,14.14,13,1278,98.3076923076923,23226
3,13,13,15.56,13,463,35.61538461538461,24193
3,14,14,16.97,7,373,53.285714285714285,24742
3,15,15,18.38,13,471,36.23076923076923,26171
3,16,16,19.8,10,594,59.4,25427
3,17,17,21.21,12,771,64.25,27811
3,18,18,22.63,10,2403,240.3,25906
3,19,19,24.04,14,1141,81.5,26278
3,20,20,25.46,8,944,118.0,24603
3,21,21,26.87,10,1454,145.4,27325
3,22,22,28.28,7,386,55.142857142857146,29405
3,23,23,29.7,7,874,124.85714285714286,25837
3,24,24,31.11,5,783,156.6,28510
3,25,25,32.53,8,1200,150.0,24579
3,26,26,33.94,6,948,158.0,24598
3,27,27,35.36,11,935,85.0,26467
3,28,28,36.77,6,840,140.0,27958
3,29,29,38.18,6,623,103.83333333333333,24185
3,30,30,39.6,8,1220,152.5,27718
3,31,31,41.01,5,381,76.2,22782
3,32,32,42.43,5,879,175.8,26808
3,33,33,43.84,4,1319,329.75,26038
3,34,34,45.25,7,1389,198.42857142857142,25866
3,35,35,46.67,9,1555,172.77777777777777,27879
3,36,36,48.08,6,806,134.33333333333334,29542
3,37,37,49.5,5,1283,256.6,27224
3,38,38,50.91,6,670,111.66666666666667,25464
3,39,39,52.33,6,572,95.33333333333333,27671
3,40,40,53.74,7,1535,219.28571428571428,27346
3,41,41,55.15,6,809,134.83333333333334,27905
3,42,42,56.57,2,98,49.0,32110
3,43,43,57.98,4,594,148.5,30582
3,44,44,59.4,4,269,67.25,25733
3,45,45,60.81,2,186,93.0,26953
3,46,46,62.23,3,609,203.0,29212
3,47,47,63.64,3,860,286.6666666666667,29997
3,48,48,65.05,4,884,221.0,25771
3,49,49,66.47,4,664,166.0,30521
3,50,50,67.88,1,691,691.0,28264
3,51,51,69.3,2,517,258.5,24178
3,52,52,70.71,2,713,356.5,29318
3,53,53,72.12,3,852,284.0,30834
3,54,54,73.54,4,1469,367.25,28893
3,55,55,74.95,2,1272,636.0,26292
3,56,56,76.37,1,228,228.0,29038
3,57,57,77.78,3,1123,374.3333333333333,28227
3,58,58,79.2,1,321,321.0,28093
3,59,59,80.61,3,626,208.66666666666666,26495
3,60,60,82.02,2,141,70.5,28298
3,61,61,83.44,5,1528,305.6,28875
3,62,62,84.85,1,489,489.0,29739
3,63,63,86.27,3,749,249.66666666666666,27372
3,64,64,87.68,0,0,0.0,31365
3,65,65,89.1,3,656,218.66666666666666,24878
3,66,66,90.51,2,775,387.5,28520
3,67,67,91.92,0,0,0.0,28391
3,68,68,93.34,3,1549,516.3333333333334,28361
3,69,69,94.75,2,1052,526.0,29338
3,70,70,96.17,1,118,118.0,27770
3,71,71,97.58,2,564,282.0,28962
3,72,72,98.99,1,162,162.0,25658
3,73,73,100.41,3,557,185.66666666666666,27263
3,74,74,101.82,0,0,0.0,30825
3,75,75,103.24,1,373,373.0,27391
3,76,76,104.65,5,1516,303.2,27161
3,77,77,106.07,3,942,314.0,28204
3,78,78,107.48,0,0,0.0,31609
3,79,79,108.89,4,678,169.5,31186
3,80,80,110.31,0,0,0.0,27825
3,81,81,111.72,1,288,288.0,30703
3,82,82,113.14,0,0,0.0,30088
3,83,83,114.55,1,271,271.0,32282
3,84,84,115.97,0,0,0.0,26163
3,85,85,117.38,0,0,0.0,28623
3,86,86,118.79,0,0,0.0,29657
3,87,87,120.21,1,633,633.0,28008
3,88,88,121.62,0,0,0.0,27738
3,89,89,123.04,1,101,101.0,34028
3,90,90,124.45,0,0,0.0,31068
3,91,91,125.87,0,0,0.0,27821
3,92,92,127.28,2,382,191.0,29034
3,93,93,128.69,3,1081,360.3333333333333,26663
3,94,94,130.11,0,0,0.0,30733
3,95,95,131.52,0,0,0.0,29920
3,96,96,132.94,0,0,0.0,29074
3,97,97,134.35,0,0,0.0,29097
3,98,98,135.76,0,0,0.0,26794
3,99,99,137.18,0,0,0.0,30983
4,5,5,2.83,22,969,44.04545454545455,22675
4,6,6,4.24,19,387,20.36842105263158,24989
4,7,7,5.66,19,643,33.8421052631579,23630
4,8,8,7.07,20,2261,113.05,25231
4,9,9,8.49,21,1073,51.095238095238095,25054
4,10,10,9.9,17,1117,65.70588235294117,22658
4,11,11,11.31,13,235,18.076923076923077,24057
4,12,12,12.73,23,1755,76.30434782608695,23552
4,13,13,14.14,18,1280,71.11111111111111,25140
4,14,14,15.56,17,1344,79.05882352941177,23243
4,15,15,16.97,21,1670,79.52380952380952,23772
4,16,16,18.38,13,1758,135.23076923076923,24846
4,17,17,19.8,7,211,30.142857142857142,21793
4,18,18,21.21,13,2286,175.84615384615384,26233
4,19,19,22.63,13,742,57.07692307692308,26156
4,20,20,24.04,12,802,66.83333333333333,27575
4,21,21,25.46,10,1498,149.8,25664
4,22,22,26.87,13,1043,80.23076923076923,26226
4,23,23,28.28,11,1400,127.27272727272727,24057
4,24,24,29.7,13,896,68.92307692307692,24273
4,25,25,31.11,10,809,80.9,23205
4,26,26,32.53,7,1558,222.57142857142858,25514
4,27,27,33.94,3,440,146.66666666666666,29729
4,28,28,35.36,4,360,90.0,26778
4,29,29,36.77,8,948,118.5,28895
4,30,30,38.18,5,360,72.0,26874
4,31,31,39.6,3,681,227.0,23787
4,32,32,41.01,10,904,90.4,25688
4,33,33,42.43,6,794,132.33333333333334,27882
4,34,34,43.84,7,1430,204.28571428571428,26212
4,35,35,45.25,2,318,159.0,24585
4,36,36,46.67,3,1717,572.3333333333334,27904
4,37,37,48.08,8,1108,138.5,25809
4,38,38,49.5,7,852,121.71428571428571,24409
4,39,39,50.91,4,649,162.25,28292
4,40,40,52.33,5,455,91.0,26629
4,41,41,53.74,4,1818,454.5,27884
4,42,42,55.15,2,133,66.5,29870
4,43,43,56.57,7,1129,161.28571428571428,31218
4,44,44,57.98,3,728,242.66666666666666,27634
4,45,45,59.4,5,1244,248.8,28516
4,46,46,60.81,3,1363,454.3333333333333,25376
4,47,47,62.23,2,265,132.5,27556
4,48,48,63.64,3,821,273.6666666666667,29013
4,49,49,65.05,7,1463,209.0,28558
4,50,50,66.47,2,215,107.5,27677
4,51,51,67.88,5,901,180.2,24789
4,52,52,69.3,0,0,0.0,27211
4,53,53,70.71,4,1845,461.25,30318
4,54,54,72.12,6,1959,326.5,26656
4,55,55,73.54,2,528,264.0,29367
4,56,56,74.95,3,349,116.33333333333333,27000
4,57,57,76.37,5,1149,229.8,30094
4,58,58,77.78,4,972,243.0,26165
4,59,59,79.2,7,1747,249.57142857142858,25070
4,60,60,80.61,2,1112,556.0,30298
4,61,61,82.02,2,650,325.0,29353
4,62,62,83.44,1,273,273.0,27824
4,63,63,84.85,5,1084,216.8,28616
4,64,64,86.27,2,1035,517.5,28058
4,65,65,87.68,4,1094,273.5,27379
4,66,66,89.1,1,220,220.0,30580
4,67,67,90.51,2,728,364.0,30343
4,68,68,91.92,2,549,274.5,25354
4,69,69,93.34,2,699,349.5,28863
4,70,70,94.75,0,0,0.0,32318
4,71,71,96.17,3,532,177.33333333333334,29383
4,72,72,97.58,2,460,230.0,28647
4,73,73,98.99,0,0,0.0,30655
4,74,74,100.41,0,0,0.0,27069
4,75,75,101.82,1,137,137.0,29272
4,76,76,103.24,1,780,780.0,29388
4,77,77,104.65,2,538,269.0,27075
4,78,78,106.07,1,156,156.0,25850
4,79,79,107.48,1,244,244.0,29378
4,80,80,108.89,1,360,360.0,25348
4,81,81,110.31,3,617,205.66666666666666,31297
4,82,82,111.72,0,0,0.0,28672
4,83,83,113.14,1,946,946.0,29313
4,84,84,114.55,0,0,0.0,27283
4,85,85,115.97,1,505,505.0,28583
4,86,86,117.38,0,0,0.0,29166
4,87,87,118.79,1,164,164.0,27690
4,88,88,120.21,2,651,325.5,26982
4,89,89,121.62,1,617,617.0,31883
4,90,90,123.04,0,0,0.0,29788
4,91,91,124.45,0,0,0.0,30207
4,92,92,125.87,2,624,312.0,27919
4,93,93,127.28,0,0,0.0,25651
4,94,94,128.69,0,0,0.0,31412
4,95,95,130.11,2,1097,548.5,25665
4,96,96,131.52,1,497,497.0,27118
4,97,97,132.94,0,0,0.0,27548
4,98,98,134.35,0,0,0.0,24678
4,99,99,135.76,0,0,0.0,25795
5,6,6,2.83,21,1401,66.71428571428571,24093
5,7,7,4.24,20,502,25.1,20037
5,8,8,5.66,27,2695,99.81481481481481,22069
5,9,9,7.07,21,1251,59.57142857142857,20550
5,10,10,8.49,14,992,70.85714285714286,27017
5,11,11,9.9,19,1396,73.47368421052632,20132
5,12,12,11.31,16,1040,65.0,24124
5,13,13,12.73,12,1272,106.0,25928
5,14,14,14.14,16,1421,88.8125,26351
5,15,15,15.56,17,1041,61.23529411764706,24242
5,16,16,16.97,20,959,47.95,24700
5,17,17,18.38,13,2471,190.07692307692307,26216
5,18,18,19.8,16,1428,89.25,26746
5,19,19,21.21,6,741,123.5,26638
5,20,20,22.63,16,2747,171.6875,23977
5,21,21,24.04,15,1881,125.4,23901
5,22,22,25.46,13,2573,197.92307692307693,24584
5,23,23,26.87,8,1075,134.375,23886
5,24,24,28.28,12,1873,156.08333333333334,27642
5,25,25,29.7,11,1705,155.0,24788
5,26,26,31.11,8,509,63.625,24765
5,27,27,32.53,6,1410,235.0,27358
5,28,28,33.94,8,657,82.125,25511
5,29,29,35.36,11,1517,137.9090909090909,24170
5,30,30,36.77,6,658,109.66666666666667,25860
5,31,31,38.18,10,1184,118.4,23017
5,32,32,39.6,10,651,65.1,24100
5,33,33,41.01,6,921,153.5,26742
5,34,34,42.43,4,568,142.0,27772
5,35,35,43.84,6,1386,231.0,26854
5,36,36,45.25,9,1040,115.55555555555556,22870
5,37,37,46.67,5,766,153.2,26756
5,38,38,48.08,10,1222,122.2,26444
5,39,39,49.5,4,400,100.0,23919
5,40,40,50.91,10,1234,123.4,26856
5,41,41,52.33,11,2093,190.27272727272728,27122
5,42,42,53.74,4,1002,250.5,30579
5,43,43,55.15,6,1054,175.66666666666666,26030
5,44,44,56.57,7,2027,289.57142857142856,29317
5,45,45,57.98,4,572,143.0,26749
5,46,46,59.4,5,956,191.2,29106
5,47,47,60.81,11,2971,270.09090909090907,26028
5,48,48,62.23,6,636,106.0,29741
5,49,49,63.64,4,632,158.0,25185
5,50,50,65.05,6,1347,224.5,29138
5,51,51,66.47,3,1156,385.3333333333333,29831
5,52,52,67.88,4,1096,274.0,26616
5,53,53,69.3,4,658,164.5,28955
5,54,54,70.71,4,626,156.5,26540
5,55,55,72.12,7,1676,239.42857142857142,29223
5,56,56,73.54,4,1276,319.0,27362
5,57,57,74.95,3,283,94.33333333333333,27583
5,58,58,76.37,3,839,279.6666666666667,29030
5,59,59,77.78,2,744,372.0,29549
5,60,60,79.2,3,528,176.0,28531
